平安	1.0
真心	1.0
气质	1.0
朋友	1.0
贡献	1.0
幸福	1.0
天堂	1.0
可爱	1.0
恭喜	1.0
好听	1.0
值得	1.0
喜欢	1.0
敬佩	1.0
心疼	1.0
状元	1.0
了不起	1.0
赚钱	1.0
确实	1.0
天使	1.0
希望	1.0
尊重	1.0
善良	1.0
道德	1.0
快乐	1.0
实在	1.0
英雄	1.0
致敬	1.0
精神	1.0
学习	1.0
美女	1.0
珍惜	1.0
美丽	1.0
支持	1.0
强大	1.0
理解	1.0
美好	1.0
干净	1.0
漂亮	1.0
人才	1.0
祝福	1.0
消防人员	0.931
保重	0.919
干得	0.919
一赞	0.919
亚妮书	0.904
深深地	0.904
无师自通	0.904
跑不动	0.904
官兵们	0.904
人民解放军	0.887
行者	0.887
早日康复	0.887
歌是	0.887
逆	0.887
清澈	0.887
新闻节目	0.887
这猫	0.887
英勇无畏	0.887
播音	0.887
猫咪	0.887
大嘴	0.864
这一关	0.864
刷子	0.864
制高点	0.864
俄国	0.864
维度	0.864
下锅	0.864
下跪	0.864
古老	0.864
湖泊	0.864
凋零	0.864
无可奈何花落去	0.864
满天飞	0.864
脏乱差	0.864
达标	0.864
千言万语	0.864
辨识	0.864
湿	0.864
首都机场	0.864
无痛苦	0.864
施救	0.864
精神可嘉	0.864
近几年	0.864
很穷	0.864
说到做到	0.864
艺长	0.864
手术室	0.864
屏蔽	0.864
张歆	0.864
捅	0.864
独生女	0.864
磁场	0.864
老胡	0.864
编	0.864
锥子	0.864
核	0.864
谢谢您	0.864
温顺	0.864
高速旋转	0.864
得体	0.864
眉毛	0.864
真切	0.831
贺喜	0.831
空灵	0.831
刮	0.831
身患	0.831
科幻片	0.831
小野	0.831
信赖	0.831
好酸	0.831
根治	0.831
汇成	0.831
大善	0.831
忘掉	0.831
四十岁	0.831
空有	0.831
她行	0.831
绅士	0.831
超前	0.831
张嘉倪	0.831
安庆	0.831
最小	0.831
亲眼看见	0.831
如萍	0.831
真挺	0.831
可行	0.831
古怪	0.831
身形	0.831
太早	0.831
大眼	0.831
楼梯	0.831
后天	0.831
昆明	0.831
蝶儿	0.831
右上角	0.831
深感	0.831
门板	0.831
消除	0.831
坚持真理	0.831
泥石流	0.831
评上	0.831
祸祸	0.831
春天	0.831
撤离	0.831
进一步	0.831
店面	0.831
小兔兔	0.831
往前	0.831
方便面	0.831
卡通	0.831
熬	0.831
轻视	0.831
干不了	0.831
油炸	0.831
黑木耳	0.831
银河系	0.831
不痛	0.831
确认	0.831
唱过	0.831
要用	0.831
私欲	0.831
先说	0.831
老光棍	0.831
心灵深处	0.831
